Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
101,-105,1598,1498,0.274658,0.350952,0.335693,0.00762939,0.0152588,35,0.0152588,0.038147
102,-105.999,1472,1101,0.305176,0.37384,0.358582,0.00762939,0.0152588,33,0.0152588,0.038147
103,-106.999,1285,1254,0.404358,0.37384,0.358582,0.0152588,0.0152588,33,0.0228882,0.038147
104,-108,1365,1405,0.289917,0.442505,0.427246,0.0152588,0.0152588,33,0.0152588,0.0457764
105,-109,1524,1449,0.282288,0.37384,0.366211,0.0152588,0.00762939,33,0.0152588,0.038147
106,-110,1260,1141,0.366211,0.427246,0.404358,0.0152588,0.0228882,33,0.0305176,0.0305176
107,-111,1542,1368,0.282288,0.366211,0.350952,0.0152588,0.0152588,34,0.0152588,0.038147
108,-112,1618,1363,0.25177,0.366211,0.350952,0.00762939,0.0152588,35,0.0152588,0.038147
109,-112.999,1323,1447,0.38147,0.37384,0.358582,0.00762939,0.0152588,34,0.0228882,0.0305176
110,-114,1598,1456,0.267029,0.358582,0.350952,0.00762939,0.00762939,36,0.0152588,0.0305176
111,-115,1524,1088,0.282288,0.37384,0.358582,0.00762939,0.0152588,36,0.0152588,0.038147
112,-115.999,1170,1412,0.312805,0.541687,0.526428,0.0152588,0.0152588,37,0.0228882,0.0991821
113,-116.999,1083,1410,0.434875,0.488281,0.473022,0.0152588,0.0152588,38,0.0457764,0.0457764
114,-118,1524,1448,0.297546,0.358582,0.343323,0.00762939,0.0152588,38,0.0228882,0.038147
115,-119,1379,996,0.274658,0.450134,0.434875,0.0152588,0.0152588,39,0.0152588,0.0534058
116,-120,1560,1473,0.282288,0.358582,0.350952,0.00762939,0.00762939,37,0.0152588,0.038147
117,-121,1579,1472,0.267029,0.366211,0.358582,0.0152588,0.00762939,37,0.0152588,0.038147
118,-121.999,1379,1461,0.305176,0.419617,0.404358,0.00762939,0.0152588,35,0.0305176,0.038147
