Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
68,-72.0001,845,851,0.495911,0.686646,0.663757,0.0152588,0.0228882,36,0.0152588,0.038147,3,98
69,-73.0004,873,775,0.434875,0.709534,0.694275,0.0152588,0.0152588,38,0.0152588,0.0457764,3,98
70,-74.0003,910,892,0.389099,0.709534,0.694275,0.0152588,0.0152588,38,0.0152588,0.0457764,3,98
71,-75.0004,916,793,0.404358,0.686646,0.663757,0.0152588,0.0228882,38,0.0152588,0.038147,3,98
72,-76,885,812,0.419617,0.709534,0.686646,0.0152588,0.0228882,38,0.0228882,0.038147,3,98
73,-77.0004,829,845,0.488281,0.717163,0.686646,0.0152588,0.0305176,37,0.0228882,0.038147,3,98
74,-78.0002,824,828,0.457764,0.75531,0.732422,0.0152588,0.0228882,37,0.0152588,0.038147,3,98
75,-79.001,868,856,0.442505,0.709534,0.686646,0.0152588,0.0228882,36,0.0228882,0.0457764,3,98
76,-80.0002,873,848,0.442505,0.701904,0.679016,0.0152588,0.0228882,37,0.0228882,0.038147,3,98
77,-81.0002,829,807,0.442505,0.762939,0.740051,0.0152588,0.0228882,37,0.0228882,0.0457764,3,98
78,-82.001,862,860,0.480652,0.679016,0.663757,0.0152588,0.0152588,37,0.0152588,0.038147,3,98
79,-83.0004,868,841,0.450134,0.701904,0.671387,0.0152588,0.0305176,38,0.0228882,0.038147,3,98
80,-84.0006,819,849,0.518799,0.701904,0.671387,0.0152588,0.0305176,38,0.0228882,0.0457764,3,97
81,-85.0004,824,852,0.495911,0.717163,0.686646,0.0152588,0.0305176,38,0.0228882,0.0457764,3,97
82,-86.0006,868,867,0.450134,0.701904,0.679016,0.0152588,0.0228882,37,0.0228882,0.038147,3,97
83,-87.0002,845,840,0.411987,0.770569,0.747681,0.0152588,0.0228882,35,0.0152588,0.038147,3,97
84,-88.0006,845,816,0.473022,0.709534,0.686646,0.0228882,0.0228882,34,0.0152588,0.038147,3,98
85,-89.0004,804,829,0.549316,0.694275,0.671387,0.0152588,0.0228882,34,0.0228882,0.038147,3,98
86,-90.0005,819,842,0.442505,0.778198,0.762939,0.0152588,0.0152588,33,0.0152588,0.038147,3,98
87,-91.0009,903,813,0.411987,0.694275,0.671387,0.0152588,0.0228882,32,0.0228882,0.038147,3,98
88,-92.0009,856,845,0.465393,0.701904,0.679016,0.0152588,0.0228882,31,0.0152588,0.038147,3,98
89,-93.001,891,848,0.427246,0.694275,0.679016,0.0152588,0.0152588,32,0.0228882,0.038147,3,98
90,-94.0008,829,844,0.442505,0.762939,0.740051,0.0152588,0.0228882,31,0.0152588,0.038147,3,98
91,-95.0008,910,885,0.427246,0.671387,0.648499,0.0152588,0.0228882,30,0.0152588,0.038147,3,99
92,-96.0011,903,860,0.427246,0.679016,0.663757,0.0152588,0.0152588,30,0.0152588,0.038147,3,99
