Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
90,-93.9985,333,333,2.2583,0.740051,0.656128,0.0228882,0.0839233,31,0.289917,0.0686646
91,-94.9988,266,349,2.93732,0.816345,0.740051,0.0305176,0.0762939,30,0.37384,0.137329
92,-95.9977,334,341,2.29645,0.694275,0.648499,0.0228882,0.0457764,30,0.259399,0.0686646
93,-96.9979,308,323,2.52533,0.717163,0.663757,0.0228882,0.0534058,31,0.267029,0.0686646
94,-97.9987,260,337,3.00598,0.839233,0.762939,0.0305176,0.0762939,31,0.297546,0.152588
95,-98.9977,303,321,2.57874,0.717163,0.663757,0.0228882,0.0534058,32,0.267029,0.0762939
96,-99.998,315,350,2.45667,0.709534,0.656128,0.0152588,0.0534058,32,0.282288,0.0686646
97,-100.998,328,313,2.28882,0.75531,0.701904,0.0228882,0.0534058,34,0.267029,0.0762939
98,-101.999,257,331,3.0365,0.846863,0.762939,0.0305176,0.0839233,32,0.289917,0.160217
99,-102.998,325,321,2.2583,0.816345,0.762939,0.0228882,0.0534058,34,0.282288,0.0991821
100,-103.997,318,329,2.41852,0.717163,0.663757,0.0228882,0.0534058,35,0.274658,0.0762939
101,-104.998,337,318,2.24304,0.717163,0.663757,0.0228882,0.0534058,35,0.274658,0.0839233
102,-105.998,350,330,2.12097,0.732422,0.671387,0.0228882,0.0610352,33,0.267029,0.0762939
103,-106.998,327,331,2.34222,0.709534,0.656128,0.0228882,0.0534058,33,0.267029,0.0762939
104,-107.999,254,342,2.30408,1.63269,1.54114,0.0228882,0.0915527,33,0.701904,0.0915527
105,-108.999,265,326,2.88391,0.88501,0.808716,0.0305176,0.0762939,33,0.358582,0.152588
106,-109.998,356,336,2.08282,0.724792,0.671387,0.0228882,0.0534058,33,0.267029,0.0762939
107,-110.998,332,341,2.28882,0.717163,0.648499,0.0228882,0.0686646,34,0.274658,0.0686646
108,-111.997,304,345,2.61688,0.663757,0.610352,0.0152588,0.0534058,35,0.25177,0.0686646
109,-112.998,309,324,2.55585,0.671387,0.617981,0.0228882,0.0534058,34,0.25177,0.0686646
110,-114,281,350,2.00653,1.54114,1.47247,0.038147,0.0686646,36,0.617981,0.198364
111,-114.998,357,311,2.12097,0.679016,0.62561,0.0228882,0.0534058,36,0.259399,0.0686646
112,-115.998,356,324,2.08282,0.724792,0.663757,0.0228882,0.0610352,37,0.282288,0.0762939
113,-117,271,333,1.93024,1.75476,1.70135,0.0305176,0.0534058,38,0.396729,0.137329
114,-117.998,291,346,2.66266,0.762939,0.671387,0.0228882,0.0915527,38,0.274658,0.0915527
115,-118.999,341,352,2.1286,0.801086,0.709534,0.0228882,0.0915527,39,0.289917,0.0915527
116,-120,255,329,1.64032,2.27356,2.18201,0.0534058,0.0915527,37,0.343323,0.114441
117,-120.998,307,329,2.51007,0.740051,0.686646,0.0534058,0.0534058,37,0.274658,0.0839233
118,-121.997,326,350,2.35748,0.709534,0.656128,0.0228882,0.0534058,35,0.274658,0.0686646
119,-122.999,261,329,3.0365,0.793457,0.724792,0.0305176,0.0686646,34,0.267029,0.175476
120,-123.998,341,319,2.18201,0.747681,0.694275,0.0228882,0.0534058,34,0.274658,0.0686646
121,-124.999,260,312,2.36511,1.4801,1.38855,0.0610352,0.0915527,35,0.679016,0.228882
122,-125.999,341,325,2.18964,0.740051,0.671387,0.038147,0.0686646,35,0.267029,0.0762939
123,-127,268,325,2.1286,1.59454,1.54114,0.0305176,0.0534058,33,0.640869,0.190735
124,-127.999,265,318,2.70081,1.06812,0.946045,0.0457764,0.12207,33,0.396729,0.167847
125,-128.999,343,330,2.16675,0.747681,0.701904,0.0457764,0.0457764,34,0.335693,0.106812
126,-129.998,332,322,2.28882,0.717163,0.640869,0.0152588,0.0762939,33,0.274658,0.0610352
127,-130.999,240,301,3.09753,1.06812,0.976562,0.0305176,0.0915527,33,0.488281,0.152588
128,-132,262,333,2.44141,1.37329,1.26648,0.0457764,0.106812,33,0.564575,0.289917
129,-132.999,261,330,2.10571,1.72424,1.63269,0.0305176,0.0915527,34,0.656128,0.244141
130,-133.998,307,352,2.53296,0.717163,0.671387,0.0305176,0.0457764,33,0.274658,0.0762939
131,-134.998,312,329,1.61743,1.58691,1.4801,0.106812,0.106812,33,0.442505,0.228882
132,-135.999,237,332,3.35693,0.854492,0.793457,0.0610352,0.0610352,33,0.411987,0.152588
133,-136.997,341,340,2.22778,0.701904,0.656128,0.0152588,0.0457764,33,0.259399,0.0762939
134,-137.999,261,320,2.92969,0.900269,0.839233,0.0305176,0.0610352,33,0.411987,0.198364
135,-138.998,297,332,2.65503,0.701904,0.640869,0.0152588,0.0610352,33,0.274658,0.0610352
136,-139.998,291,324,2.27356,1.15967,1.08337,0.0305176,0.0762939,33,0.442505,0.152588
137,-140.998,326,347,2.30408,0.762939,0.686646,0.0305176,0.0762939,31,0.259399,0.0915527
138,-141.998,225,333,3.70789,0.732422,0.671387,0.0305176,0.0610352,31,0.259399,0.0762939
139,-142.999,261,313,2.63977,1.19019,1.05286,0.0305176,0.137329,31,0.396729,0.213623
140,-143.999,257,325,2.79236,1.09863,1.00708,0.0762939,0.0915527,31,0.427246,0.152588
141,-144.999,259,322,1.98364,1.87683,1.80054,0.0305176,0.0762939,33,0.564575,0.167847
142,-146,256,342,2.24304,1.66321,1.60217,0.0152588,0.0610352,34,0.549316,0.137329
143,-146.999,260,318,2.96021,0.88501,0.793457,0.0305176,0.0915527,32,0.427246,0.183105
144,-147.998,346,352,2.16675,0.717163,0.671387,0.0610352,0.0457764,34,0.274658,0.0762939
145,-148.997,326,323,2.33459,0.732422,0.671387,0.0152588,0.0610352,34,0.274658,0.0762939
146,-149.998,346,337,2.13623,0.747681,0.686646,0.0152588,0.0610352,34,0.274658,0.0915527
147,-150.998,358,336,2.0752,0.717163,0.671387,0.0305176,0.0457764,34,0.274658,0.0762939
148,-151.997,322,336,2.42615,0.671387,0.62561,0.0152588,0.0457764,35,0.259399,0.0610352
149,-152.999,327,319,2.28882,0.762939,0.671387,0.0305176,0.0915527,35,0.274658,0.0762939
150,-153.998,366,322,1.9989,0.732422,0.671387,0.0152588,0.0610352,35,0.274658,0.0915527
151,-154.998,310,341,2.50244,0.717163,0.656128,0.0305176,0.0610352,35,0.274658,0.0762939
152,-155.999,245,332,3.23486,0.839233,0.762939,0.0305176,0.0762939,36,0.38147,0.167847
153,-157,263,313,2.04468,1.75476,1.69373,0.0152588,0.0610352,36,0.442505,0.12207
154,-157.998,242,310,3.40271,0.717163,0.656128,0.0152588,0.0610352,36,0.274658,0.0762939
155,-159,257,331,2.27356,1.61743,1.5564,0.0152588,0.0610352,36,0.656128,0.183105
156,-160,261,328,2.21252,1.61743,1.5564,0.0152588,0.0610352,34,0.640869,0.183105
157,-160.997,343,323,1.72424,1.19019,1.11389,0.0457764,0.0762939,34,0.457764,0.137329
158,-161.998,297,336,2.63977,0.717163,0.656128,0.0152588,0.0610352,34,0.274658,0.0762939
159,-162.999,247,347,3.17383,0.869751,0.793457,0.0305176,0.0762939,34,0.411987,0.152588
160,-163.998,339,318,2.18201,0.762939,0.717163,0.0305176,0.0457764,35,0.259399,0.0762939
161,-165,265,331,2.10571,1.66321,1.60217,0.0152588,0.0610352,35,0.595093,0.183105
