Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
119,-122.999,1248,1111,0.442505,0.358582,0.236511,0.00762939,0.12207,34,0.190735,0.0152588
120,-123.999,1074,1169,0.488281,0.442505,0.305176,0.0152588,0.137329,34,0.175476,0.0228882
121,-124.999,1224,1033,0.434875,0.38147,0.259399,0.0152588,0.12207,35,0.175476,0.0228882
122,-126,1285,1161,0.411987,0.366211,0.244141,0.0152588,0.12207,35,0.183105,0.0152588
123,-126.999,1191,1115,0.442505,0.396729,0.274658,0.00762939,0.12207,33,0.183105,0.0152588
124,-127.999,1191,917,0.411987,0.427246,0.305176,0.0152588,0.12207,33,0.167847,0.0305176
125,-128.999,1236,1187,0.442505,0.366211,0.244141,0.0152588,0.12207,34,0.183105,0.0152588
126,-130,1149,1164,0.457764,0.411987,0.289917,0.0152588,0.12207,33,0.183105,0.0152588
127,-130.999,1285,1098,0.411987,0.366211,0.244141,0.0152588,0.12207,33,0.167847,0.0152588
128,-131.999,1129,1136,0.473022,0.411987,0.289917,0.0152588,0.12207,33,0.183105,0.0152588
129,-133,1149,1176,0.411987,0.457764,0.320435,0.0152588,0.137329,34,0.183105,0.0305176
130,-133.999,1149,875,0.488281,0.38147,0.259399,0.0152588,0.12207,33,0.183105,0.0152588
131,-134.999,1057,1125,0.442505,0.50354,0.350952,0.0152588,0.152588,33,0.183105,0.0152588
132,-136,1092,1136,0.442505,0.473022,0.335693,0.0152588,0.137329,33,0.183105,0.0152588
133,-137,1260,1019,0.427246,0.366211,0.244141,0.0152588,0.12207,33,0.183105,0.0152588
134,-137.999,1285,1157,0.411987,0.366211,0.244141,0.0152588,0.12207,33,0.183105,0.0152588
135,-139,1129,1141,0.411987,0.473022,0.320435,0.0152588,0.152588,33,0.183105,0.0152588
136,-139.999,1213,955,0.457764,0.366211,0.244141,0.0152588,0.12207,33,0.183105,0.0152588
137,-141,1260,1181,0.427246,0.366211,0.244141,0.0152588,0.12207,31,0.183105,0.0152588
138,-142,1213,1187,0.427246,0.396729,0.244141,0.0152588,0.152588,31,0.183105,0.0152588
139,-142.999,1129,1138,0.488281,0.396729,0.274658,0.0152588,0.12207,31,0.167847,0.0305176
140,-143.999,1285,964,0.396729,0.38147,0.259399,0.0152588,0.12207,31,0.183105,0.0152588
141,-145,1260,1187,0.427246,0.366211,0.244141,0.0152588,0.12207,33,0.183105,0.0152588
142,-146,1170,1096,0.457764,0.396729,0.274658,0.0152588,0.12207,34,0.183105,0.0152588
143,-146.999,1260,1074,0.411987,0.38147,0.259399,0.0152588,0.12207,32,0.167847,0.0152588
144,-148,1236,1126,0.427246,0.38147,0.259399,0.0152588,0.12207,34,0.167847,0.0305176
145,-149,1236,961,0.427246,0.38147,0.244141,0.0152588,0.137329,34,0.183105,0.0152588
146,-150,1129,1080,0.457764,0.427246,0.305176,0.0152588,0.12207,34,0.167847,0.0305176
147,-151,1057,1133,0.442505,0.50354,0.350952,0.0152588,0.152588,34,0.183105,0.0152588
148,-151.999,1170,1170,0.473022,0.38147,0.274658,0.0305176,0.106812,35,0.183105,0.0152588
149,-153,1337,1012,0.38147,0.366211,0.244141,0,0.12207,35,0.183105,0.0305176
150,-154,1236,1135,0.442505,0.366211,0.259399,0,0.106812,35,0.167847,0.0305176
151,-155,1191,1114,0.427246,0.411987,0.289917,0.0152588,0.12207,35,0.167847,0.0305176
152,-155.999,1170,750,0.442505,0.411987,0.244141,0,0.167847,36,0.183105,0.0152588
153,-156.999,1110,1130,0.488281,0.411987,0.289917,0.0152588,0.12207,36,0.183105,0.0152588
154,-158,1236,1189,0.457764,0.350952,0.228882,0.0152588,0.12207,36,0.198364,0.0152588
155,-158.999,1074,1059,0.534058,0.396729,0.259399,0.0152588,0.137329,36,0.183105,0.0305176
156,-160,1110,1004,0.488281,0.411987,0.289917,0.0152588,0.12207,34,0.183105,0.0152588
