Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
75,-78.9981,246,326,2.96783,1.091,0.656128,0.0228882,0.434875,36,0.267029,0.0762939
76,-79.9977,356,324,1.70898,1.09863,0.656128,0.0152588,0.442505,37,0.274658,0.0762939
77,-80.9995,271,351,1.59454,2.08282,1.49536,0.038147,0.587463,37,0.62561,0.160217
78,-81.9986,265,327,1.19019,2.57111,1.23596,0.0534058,1.33514,37,0.534058,0.228882
79,-82.9988,258,325,2.15149,1.71661,0.656128,0.0305176,1.06049,38,0.274658,0.0762939
80,-83.9975,349,321,1.77765,1.08337,0.648499,0.0228882,0.434875,38,0.274658,0.0762939
81,-84.9975,344,333,1.82343,1.08337,0.648499,0.0228882,0.434875,38,0.274658,0.0762939
82,-85.9975,356,345,1.72424,1.08337,0.648499,0.0152588,0.434875,37,0.267029,0.0762939
83,-86.9973,356,341,1.79291,1.01471,0.610352,0.0152588,0.404358,35,0.274658,0.0686646
84,-87.9974,359,350,1.77002,1.01471,0.602722,0.0152588,0.411987,34,0.25177,0.0686646
85,-88.9981,260,342,2.84576,0.999451,0.602722,0.0228882,0.396729,34,0.244141,0.0686646
86,-89.9991,278,326,1.84631,1.74713,1.17493,0.328064,0.572205,33,0.610352,0.175476
87,-90.9992,261,333,1.63269,2.19727,0.88501,0.0305176,1.31226,32,0.358582,0.152588
88,-91.9973,346,340,1.88446,0.999451,0.595093,0.0228882,0.404358,31,0.244141,0.0610352
89,-92.9994,270,342,1.67847,2.02179,1.28174,0.038147,0.740051,32,0.534058,0.289917
90,-93.9978,360,312,0.640869,2.13623,1.15204,0.038147,0.984192,31,0.434875,0.160217
91,-94.9983,350,313,1.84631,1.00708,0.595093,0.0228882,0.411987,30,0.244141,0.0610352
92,-95.9988,255,343,2.09045,1.83105,0.717163,0.0228882,1.11389,30,0.305176,0.137329
93,-96.9998,274,310,1.40381,2.24304,1.53351,0.0228882,0.709534,31,0.541687,0.106812
94,-97.9981,232,323,3.22723,1.06812,0.640869,0.0152588,0.427246,31,0.267029,0.0686646
95,-98.9975,349,326,1.73187,1.12915,0.686646,0.0152588,0.442505,32,0.297546,0.0686646
96,-99.9977,336,333,1.87683,1.09863,0.640869,0.0228882,0.457764,32,0.267029,0.0686646
97,-100.998,279,342,0.915527,2.66266,1.38092,0.259399,1.28174,34,0.465393,0.274658
98,-101.997,343,325,1.8158,1.09863,0.648499,0.0152588,0.450134,32,0.259399,0.0686646
99,-102.998,322,338,2.01416,1.091,0.640869,0.0228882,0.450134,34,0.267029,0.0686646
100,-103.999,262,357,1.51825,2.29645,1.08337,0.0686646,1.21307,35,0.457764,0.205994
101,-104.997,349,320,0.686646,2.17438,1.18256,0.0305176,0.991821,35,0.473022,0.198364
102,-105.999,269,332,1.22833,2.47955,1.12152,0.038147,1.35803,33,0.411987,0.228882
103,-106.998,259,333,2.76184,1.091,0.640869,0.0228882,0.450134,33,0.267029,0.0686646
104,-108,274,336,1.54114,2.10571,1.51062,0.0228882,0.595093,33,0.610352,0.137329
105,-108.999,250,328,1.98364,2.01416,0.724792,0.0305176,1.28937,33,0.350952,0.144958
106,-109.998,394,328,1.41907,1.11389,0.640869,0.0228882,0.473022,33,0.267029,0.0686646
107,-110.997,342,327,1.83105,1.091,0.648499,0.0228882,0.442505,34,0.267029,0.0762939
108,-112,246,347,1.50299,2.54822,1.71661,0.0686646,0.831604,35,0.617981,0.267029
109,-112.998,334,309,1.88446,1.10626,0.656128,0.0228882,0.450134,34,0.282288,0.0762939
110,-113.999,281,306,1.02997,2.52533,1.24359,0.038147,1.28174,36,0.62561,0.183105
111,-114.999,268,325,1.35803,2.36511,1.12152,0.0610352,1.24359,36,0.442505,0.228882
112,-115.997,353,320,0.701904,2.1286,1.2207,0.038147,0.907898,37,0.488281,0.160217
113,-116.998,350,323,1.75476,1.09863,0.648499,0.0228882,0.450134,38,0.297546,0.0762939
114,-118,234,319,0.923157,3.3493,1.51062,0.038147,1.83868,38,0.701904,0.213623
115,-118.999,241,325,1.9989,2.13623,0.740051,0.0305176,1.39618,39,0.38147,0.167847
116,-119.997,354,317,1.70135,1.12152,0.663757,0.0228882,0.457764,37,0.274658,0.0762939
117,-121,267,325,2.29645,1.44196,0.732422,0.0534058,0.709534,37,0.358582,0.0991821
118,-121.998,338,331,1.84631,1.10626,0.648499,0.0152588,0.457764,35,0.267029,0.0762939
119,-122.999,272,328,0.915527,2.75421,1.24359,0.0534058,1.51062,34,0.572205,0.183105
120,-123.999,251,346,2.83051,1.15204,0.694275,0.0228882,0.457764,34,0.267029,0.0762939
121,-124.999,282,326,1.0376,2.50244,1.2207,0.038147,1.28174,35,0.62561,0.205994
122,-125.998,318,329,2.04468,1.091,0.640869,0.0152588,0.450134,35,0.274658,0.0686646
123,-127,268,312,1.50299,2.22778,1.45721,0.038147,0.770569,33,0.686646,0.190735
124,-127.997,344,328,1.78528,1.11389,0.656128,0.0152588,0.457764,33,0.259399,0.0762939
125,-128.999,266,329,0.88501,2.86865,1.49536,0.0610352,1.37329,34,0.686646,0.213623
126,-129.999,262,299,1.14441,2.67029,1.46484,0.0457764,1.20544,33,0.640869,0.167847
127,-131,255,331,1.75476,2.16675,1.57166,0.0305176,0.595093,33,0.457764,0.106812
128,-131.998,242,345,3.00598,1.11389,0.656128,0.0305176,0.457764,33,0.259399,0.0762939
129,-132.998,344,323,1.80054,1.09863,0.640869,0.0305176,0.457764,34,0.274658,0.0610352
130,-133.999,253,318,0.869751,3.08228,1.63269,0.0305176,1.44958,33,0.640869,0.12207
131,-134.999,248,328,2.15149,1.87683,0.732422,0.0305176,1.14441,33,0.289917,0.167847
132,-135.998,315,314,2.04468,1.12915,0.671387,0.0152588,0.457764,33,0.259399,0.0762939
133,-136.999,256,343,1.92261,1.98364,0.717163,0.0152588,1.26648,33,0.335693,0.137329
134,-137.998,332,327,0.946045,2.05994,1.41907,0.0457764,0.640869,33,0.717163,0.38147
135,-139,318,321,0.854492,2.28882,1.32751,0.0152588,0.961304,33,0.549316,0.183105
136,-139.998,319,320,0.518799,2.60925,1.61743,0.0305176,0.991821,33,0.274658,0.0762939
137,-140.998,348,343,1.77002,1.09863,0.640869,0.0152588,0.457764,31,0.274658,0.0610352
138,-142,270,333,0.961304,2.73132,1.49536,0.0305176,1.23596,31,0.595093,0.152588
139,-142.998,343,316,1.8158,1.09863,0.656128,0.0152588,0.442505,31,0.259399,0.0762939
140,-143.998,289,324,0.747681,2.70081,1.34277,0.0610352,1.35803,31,0.549316,0.335693
141,-144.998,330,320,0.869751,2.15149,1.28174,0.0305176,0.869751,33,0.610352,0.152588
142,-145.998,334,324,1.87683,1.11389,0.656128,0.0152588,0.457764,34,0.274658,0.0762939
143,-146.998,315,322,2.04468,1.12915,0.656128,0.0152588,0.473022,32,0.259399,0.0762939
144,-147.998,354,326,1.72424,1.09863,0.640869,0.0152588,0.457764,34,0.274658,0.0610352
145,-149,262,322,1.32751,2.48718,1.35803,0.0305176,1.12915,34,0.778198,0.152588
146,-149.998,336,316,1.87683,1.09863,0.640869,0.0152588,0.457764,34,0.274658,0.0610352
147,-150.999,256,318,1.75476,2.15149,0.747681,0.0305176,1.40381,34,0.411987,0.152588
148,-151.999,246,324,1.84631,2.21252,0.732422,0.0305176,1.4801,35,0.366211,0.167847
149,-152.999,258,317,1.67847,2.19727,1.14441,0.0610352,1.05286,35,0.488281,0.228882
150,-153.998,321,309,1.98364,1.12915,0.671387,0.0152588,0.457764,35,0.274658,0.0915527
151,-154.999,258,321,1.67847,2.19727,1.31226,0.0457764,0.88501,35,0.610352,0.259399
152,-156,257,322,1.32751,2.56348,1.75476,0.0305176,0.808716,36,0.62561,0.244141
153,-156.999,259,310,1.63269,2.22778,1.06812,0.0457764,1.15967,36,0.411987,0.228882
154,-158,255,315,1.87683,2.04468,1.57166,0.0152588,0.473022,36,0.457764,0.106812
155,-158.997,330,308,1.90735,1.11389,0.671387,0.0305176,0.442505,36,0.274658,0.0915527
156,-159.999,267,315,1.4801,2.2583,1.2207,0.0457764,1.0376,34,0.473022,0.167847
157,-160.998,334,303,1.87683,1.11389,0.640869,0.0305176,0.473022,34,0.274658,0.0610352
158,-161.999,263,317,1.40381,2.39563,1.20544,0.0457764,1.19019,34,0.442505,0.183105
159,-162.999,249,328,1.78528,2.22778,1.14441,0.0457764,1.08337,34,0.457764,0.228882
160,-163.999,256,325,1.61743,2.28882,0.915527,0.0457764,1.37329,35,0.427246,0.167847
161,-164.998,259,311,2.74658,1.11389,0.640869,0.0152588,0.473022,35,0.274658,0.0762939
162,-165.999,271,314,1.51062,2.16675,1.15967,0.0457764,1.00708,36,0.50354,0.137329
163,-166.998,254,314,2.83813,1.09863,0.656128,0.0152588,0.442505,35,0.274658,0.0762939
164,-167.998,235,300,3.14331,1.09863,0.640869,0.0152588,0.457764,35,0.274658,0.0762939
165,-168.999,243,305,2.16675,1.93787,0.747681,0.0305176,1.19019,34,0.320435,0.167847
166,-169.999,254,310,1.80054,2.13623,0.747681,0.0305176,1.38855,34,0.411987,0.152588
167,-170.998,330,313,1.93787,1.08337,0.640869,0.0305176,0.442505,34,0.274658,0.0610352
168,-171.999,261,314,1.64795,2.18201,1.31226,0.0457764,0.869751,34,0.62561,0.244141
169,-172.997,312,306,2.09045,1.11389,0.656128,0.0152588,0.457764,34,0.259399,0.0762939
170,-173.999,239,309,2.71606,1.46484,0.640869,0.0152588,0.823975,35,0.274658,0.0762939
171,-175,259,316,1.61743,2.24304,1.49536,0.0305176,0.747681,34,0.640869,0.228882
172,-175.999,255,320,1.80054,2.12097,0.747681,0.0305176,1.37329,33,0.411987,0.152588
173,-176.999,236,320,2.45667,1.77002,0.701904,0.0305176,1.06812,33,0.274658,0.12207
174,-177.999,248,331,1.69373,2.33459,1.23596,0.0457764,1.09863,32,0.427246,0.198364
175,-178.998,219,323,2.92969,1.61743,0.717163,0.0152588,0.900269,33,0.274658,0.0762939
176,-179.998,234,318,3.15857,1.09863,0.640869,0.0152588,0.457764,33,0.274658,0.0610352
177,-180.997,330,331,1.92261,1.09863,0.656128,0.0305176,0.442505,32,0.274658,0.0762939
178,-181.999,266,314,1.66321,2.09045,1.25122,0.0610352,0.839233,32,0.534058,0.183105
179,-183,229,308,2.79236,1.5564,0.671387,0.0610352,0.88501,31,0.335693,0.0915527
180,-183.999,256,310,1.5564,2.34985,1.11389,0.0610352,1.23596,32,0.427246,0.213623
181,-184.999,256,319,1.61743,2.28882,1.15967,0.0610352,1.12915,32,0.473022,0.228882
182,-185.998,312,307,2.0752,1.12915,0.671387,0.0152588,0.457764,32,0.259399,0.0762939
183,-186.998,237,313,3.09753,1.11389,0.656128,0.0152588,0.457764,32,0.259399,0.0762939
184,-187.999,261,304,1.40381,2.42615,1.2207,0.0305176,1.20544,35,0.457764,0.213623
185,-188.997,352,310,1.7395,1.09863,0.640869,0.0152588,0.457764,35,0.289917,0.0762939
186,-190,256,301,1.83105,2.0752,1.49536,0.0305176,0.579834,37,0.686646,0.213623
187,-190.999,256,308,1.66321,2.24304,0.793457,0.0305176,1.44958,37,0.427246,0.152588
