Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
200,-1,4369,3758,0.0915527,0.137329,0.0152588,0,38,0,0.0152588
201,-1,3276,3359,0.152588,0.152588,0,0,38,0,0.0305176
202,0,3855,3147,0.137329,0.12207,0.0152588,0,35,0,0.0152588
203,0,1927,3108,0.366211,0.152588,0.0152588,0,35,0,0.0152588
204,0,4369,3950,0.0915527,0.137329,0,0,35,0,0.0152588
205,0,3640,3530,0.137329,0.137329,0.0152588,0,35,0,0.0152588
206,0,3120,3371,0.183105,0.137329,0,0,35,0,0.0152588
207,0,4096,3467,0.12207,0.12207,0,0.0152588,35,0,0.0152588
208,0,1820,2870,0.350952,0.198364,0,0.0152588,35,0,0.0152588
209,0,4681,3599,0.0915527,0.12207,0,0,35,0,0.0152588
210,0,4096,3450,0.106812,0.137329,0,0,35,0,0.0152588
211,0,3855,3797,0.12207,0.137329,0,0.0152588,35,0,0.0152588
212,0,4681,3616,0.0915527,0.12207,0,0.0152588,35,0,0.0152588
213,0,2978,3162,0.198364,0.137329,0,0,35,0.0152588,0.0152588
214,0,3640,3014,0.152588,0.12207,0,0.0152588,35,0,0.0152588
215,0,1985,3000,0.366211,0.137329,0,0,35,0.0152588,0.0152588
216,0,4681,3946,0.0915527,0.12207,0,0.0152588,35,0,0.0152588
217,0,4369,3357,0.0915527,0.137329,0,0,35,0.0152588,0.0152588
218,0,3276,3450,0.152588,0.152588,0,0.0152588,35,0,0.0152588
219,0,3640,2303,0.137329,0.137329,0,0.0152588,35,0,0.0152588
220,0,1170,3552,0.686646,0.167847,0.0152588,0,35,0,0.0152588
221,-1,4096,3813,0.0915527,0.152588,0,0,38,0.0152588,0.0152588
222,-1,4369,3920,0.106812,0.12207,0,0.0152588,38,0,0.0152588
223,-1,4369,3655,0.0915527,0.137329,0,0,38,0,0.0152588
224,0,1985,3240,0.38147,0.12207,0.0152588,0,35,0.0152588,0
225,0,3449,3312,0.152588,0.137329,0.0152588,0,35,0,0.0152588
226,0,4096,3252,0.106812,0.137329,0,0.0152588,35,0,0.0152588
227,0,3855,2679,0.12207,0.137329,0,0,35,0,0.0152588
228,0,4369,3091,0.0915527,0.137329,0,0,35,0,0.0305176
229,0,4681,3824,0.0762939,0.137329,0,0,35,0.0152588,0.0152588
230,0,4369,3695,0.106812,0.12207,0,0,35,0,0.0152588
231,0,4369,3498,0.0915527,0.137329,0,0,35,0,0.0152588
232,0,1985,3364,0.38147,0.12207,0,0.0152588,35,0,0.0152588
233,0,3855,3807,0.106812,0.152588,0,0,35,0.0152588,0.0152588
234,0,3855,3457,0.137329,0.12207,0,0,35,0,0.0152588
235,0,4096,3357,0.12207,0.12207,0,0.0152588,35,0,0.0152588
236,0,3640,3338,0.137329,0.137329,0,0.0152588,35,0,0.0152588
237,0,4096,2498,0.106812,0.137329,0,0.0152588,35,0,0.0152588
238,0,3449,3641,0.167847,0.12207,0,0,35,0.0152588,0.0152588
239,0,4369,3569,0.0915527,0.137329,0,0,35,0,0.0152588
240,0,3449,4091,0.167847,0.12207,0,0.0152588,35,0,0.0152588
241,0,1424,3579,0.396729,0.305176,0,0.0152588,35,0,0.0305176
242,0,4681,3803,0.0762939,0.137329,0,0,35,0.0152588,0.0152588
243,0,3276,3477,0.183105,0.12207,0,0,35,0,0.0152588
244,0,1872,3713,0.411987,0.12207,0,0.0152588,35,0,0.0152588
245,0,3640,3233,0.152588,0.12207,0,0,35,0,0.0152588
246,0,3640,3140,0.137329,0.137329,0,0,35,0,0.0152588
247,0,3855,3975,0.106812,0.152588,0,0,35,0,0.0152588
248,0,3449,3702,0.167847,0.12207,0,0,35,0,0.0152588
249,0,2048,3183,0.198364,0.289917,0,0.0152588,35,0.0152588,0.0152588
250,0,3120,3045,0.183105,0.137329,0,0,35,0.0152588,0.0152588
251,0,3276,3064,0.183105,0.12207,0,0.0152588,35,0,0.0152588
252,0,4096,3449,0.0915527,0.152588,0,0,35,0,0.0305176
253,0,3640,3212,0.152588,0.12207,0.0305176,0,35,0,0
254,0,3276,2898,0.152588,0.152588,0,0,35,0,0.0305176
255,0,2978,3107,0.213623,0.12207,0,0,35,0,0
256,0,3276,3730,0.152588,0.152588,0,0,35,0,0.0305176
