Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
226,0,281,243,2.30408,1.25122,0.0305176,0.0152588,35,0.0457764,0.183105
227,0,230,257,2.85339,1.4801,0.0152588,0.0305176,35,0.0457764,0.228882
228,0,222,306,2.65503,1.83105,0.0457764,0.0457764,35,0.0305176,0.244141
229,0,235,272,3.09753,1.14441,0.0152588,0.0305176,35,0.0457764,0.244141
230,0,257,296,2.73132,1.15967,0.0152588,0.0305176,35,0.0457764,0.167847
231,0,278,254,1.90735,1.67847,0.0305176,0.0457764,35,0.0305176,0.12207
232,0,319,239,1.84631,1.28174,0.0152588,0.0305176,35,0.0457764,0.305176
233,0,267,296,2.04468,1.69373,0.0152588,0.152588,35,0.0457764,0.183105
234,0,154,235,4.82178,1.63269,0.0305176,0.0457764,35,0.0610352,0.228882
235,0,381,264,0.595093,2.02942,0.0152588,0.0305176,35,0.213623,0.38147
236,0,252,350,2.88391,1.08337,0.0152588,0.0152588,35,0.0457764,0.183105
237,0,337,236,1.8158,1.14441,0.0152588,0.0152588,35,0.0305176,0.0915527
238,0,318,288,2.09045,1.05286,0.0305176,0.0152588,35,0.0457764,0.137329
239,0,267,227,0.549316,3.18909,0.0152588,0.0152588,35,0.0305176,0.137329
240,0,224,220,3.66211,0.793457,0.0152588,0.0457764,35,0.0305176,0.152588
241,0,211,228,3.41797,1.31226,0.0457764,0.0457764,35,0.0305176,0.167847
242,0,239,245,3.25012,0.930786,0.0305176,0.0152588,35,0.0457764,0.213623
243,0,276,245,1.4801,2.13623,0.0152588,0.0305176,35,0.0610352,0.488281
244,0,199,247,3.25012,1.75476,0.0305176,0.0305176,35,0.0457764,0.213623
245,0,520,332,0.656128,1.26648,0.0152588,0.0152588,35,0.0457764,0.183105
246,0,205,301,3.479,1.38855,0.0152588,0.0152588,35,0.0305176,0.137329
247,0,269,265,1.60217,2.10571,0.0305176,0.0305176,35,0.0762939,0.259399
248,-1,241,269,2.60925,1.52588,0.0152588,0.0457764,38,0.0457764,0.366211
249,-1,485,232,0.457764,1.60217,0.0152588,0.0305176,38,0.0457764,0.198364
250,-1,277,237,1.57166,2.02942,0.0305176,0.0610352,38,0.0610352,0.38147
251,0,210,253,3.09753,1.64795,0.0152588,0.0305176,35,0.0915527,0.198364
252,0,215,263,2.96021,1.67847,0.0305176,0.0305176,35,0.0305176,0.183105
253,0,230,263,3.54004,0.793457,0,0,35,0.0305176,0.152588
254,0,280,294,2.2583,1.31226,0.0305176,0.0305176,35,0.0305176,0.152588
255,0,258,259,1.7395,2.13623,0.0305176,0.0610352,35,0.0305176,0.427246
256,0,341,277,1.64795,1.28174,0,0.0305176,35,0.0610352,0.366211
257,0,252,309,2.50244,1.46484,0,0.0305176,35,0.0610352,0.305176
258,0,282,273,1.98364,1.5564,0,0.0305176,35,0.0305176,0.0915527
259,0,468,290,0.915527,1.2207,0,0.0305176,35,0.0305176,0.213623
260,0,202,236,3.35693,1.58691,0,0.0305176,35,0.0610352,0.213623
261,0,270,249,1.95312,1.7395,0,0.0305176,35,0.0305176,0.152588
262,0,170,283,4.82178,1.0376,0.0305176,0.0305176,35,0.0610352,0.183105
263,0,219,251,3.69263,0.854492,0.0305176,0.0610352,35,0.0305176,0.183105
264,0,341,243,1.31226,1.61743,0.0305176,0.0305176,35,0.0610352,0.549316
265,0,306,270,1.64795,1.61743,0.0305176,0.0305176,35,0.0610352,0.335693
266,0,153,222,4.39453,2.13623,0,0.0305176,35,0.0610352,0.518799
267,0,295,268,2.28882,1.09863,0.0305176,0.0305176,35,0.0305176,0.152588
268,0,264,327,2.34985,1.43433,0.213623,0.0305176,35,0.0610352,0.305176
269,0,306,234,1.58691,1.67847,0.0305176,0.0305176,35,0.0305176,0.183105
270,0,300,261,2.65503,0.671387,0.0305176,0,35,0.0305176,0.0915527
271,-1,225,404,2.86865,1.5564,0.0305176,0.0305176,38,0.0610352,0.213623
272,-1,372,260,1.40381,1.28174,0.0305176,0,38,0.0610352,0.152588
273,-1,489,279,1.0376,1.00708,0.0305176,0,38,0.0610352,0.183105
274,0,264,276,2.47192,1.31226,0.0305176,0.0305176,35,0.0305176,0.183105
275,0,273,249,1.80054,1.86157,0.0305176,0.0305176,35,0.0610352,0.274658
276,0,215,261,2.92969,1.70898,0,0.0610352,35,0.0915527,0.183105
277,0,273,284,1.49536,2.16675,0.0305176,0.0305176,35,0.0610352,0.701904
278,0,297,322,0.518799,2.83813,0.0305176,0.0305176,35,0.0610352,0.366211
279,0,256,352,2.10571,1.80054,0,0.0305176,35,0.0610352,0.183105
280,0,324,271,1.92261,1.15967,0.0305176,0,35,0.0305176,0.183105
281,0,240,320,3.08228,1.06812,0,0.0305176,35,0.0610352,0.152588
282,0,214,240,3.60107,1.06812,0,0.0305176,35,0.0305176,0.152588
283,0,240,257,2.7771,1.37329,0,0.0610352,35,0.0305176,0.396729
284,0,160,234,4.42505,1.80054,0.0305176,0.0305176,35,0.0610352,0.335693
