Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
85,-88.9996,720,763,1.12915,0.259399,0.183105,0.00762939,0.0762939,34,0.106812,0.0152588
86,-89.9999,740,725,0.900269,0.450134,0.282288,0.0228882,0.167847,33,0.236511,0.0305176
87,-90.9989,728,716,1.12152,0.25177,0.175476,0.00762939,0.0762939,32,0.106812,0.0152588
88,-91.9991,753,734,1.06049,0.267029,0.175476,0.0152588,0.0915527,31,0.1297,0.0152588
89,-92.9989,744,728,0.930786,0.411987,0.297546,0.0152588,0.114441,32,0.160217,0.0228882
90,-93.9988,689,727,1.13678,0.312805,0.167847,0.00762939,0.144958,31,0.0991821,0.0152588
91,-94.9993,799,739,0.991821,0.259399,0.183105,0.00762939,0.0762939,30,0.106812,0.0152588
92,-95.9988,704,702,1.12915,0.289917,0.167847,0.00762939,0.12207,30,0.0991821,0.0152588
93,-96.9988,720,737,1.15204,0.236511,0.167847,0.00762939,0.0686646,31,0.0991821,0.0152588
94,-97.9992,720,723,1.12915,0.259399,0.190735,0.0152588,0.0686646,31,0.106812,0.0305176
95,-98.9995,732,761,1.11389,0.25177,0.175476,0.0152588,0.0762939,32,0.106812,0.0152588
96,-99.9997,724,703,1.07574,0.305176,0.228882,0.0152588,0.0762939,32,0.114441,0.0152588
97,-100.999,697,727,1.06812,0.366211,0.259399,0.0152588,0.106812,34,0.167847,0.0228882
98,-102,775,752,1.01471,0.274658,0.190735,0.0152588,0.0839233,32,0.114441,0.0152588
99,-102.999,712,717,1.17493,0.228882,0.152588,0.00762939,0.0762939,34,0.106812,0.0152588
100,-103.999,708,724,1.06049,0.350952,0.190735,0.0152588,0.160217,35,0.236511,0.0305176
101,-105,784,744,0.892639,0.38147,0.259399,0.0228882,0.12207,35,0.167847,0.0228882
102,-105.999,712,745,1.1673,0.236511,0.160217,0.00762939,0.0762939,33,0.106812,0.0152588
103,-106.999,728,736,1.12152,0.25177,0.175476,0.00762939,0.0762939,33,0.106812,0.0152588
104,-107.999,704,728,1.18256,0.236511,0.167847,0.0152588,0.0686646,33,0.0991821,0.0152588
105,-109,720,733,1.12915,0.259399,0.183105,0.0152588,0.0762939,33,0.106812,0.0152588
106,-110,753,707,1.02997,0.297546,0.213623,0.0152588,0.0839233,33,0.114441,0.0152588
107,-111,771,750,1.04523,0.25177,0.175476,0.00762939,0.0762939,34,0.106812,0.0152588
108,-111.999,716,703,0.839233,0.556946,0.442505,0.0152588,0.114441,35,0.160217,0.0228882
109,-112.999,753,769,1.08337,0.244141,0.175476,0.00762939,0.0686646,34,0.0991821,0.0152588
110,-113.999,740,746,1.10626,0.244141,0.167847,0.0152588,0.0762939,36,0.106812,0.0152588
111,-114.999,708,713,1.1673,0.244141,0.167847,0.00762939,0.0762939,36,0.106812,0.0152588
112,-116,753,758,1.08337,0.244141,0.167847,0.0152588,0.0762939,37,0.106812,0.0152588
113,-117,748,711,1.05286,0.282288,0.198364,0.00762939,0.0839233,38,0.114441,0.0228882
