Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
287,0,642,661,1.0376,0.518799,0,0.213623,55,0.274658,0.0305176
288,0,642,665,0.976562,0.579834,0,0.274658,55,0.335693,0.0305176
289,0,655,644,1.0376,0.488281,0.0305176,0.213623,55,0.274658,0
290,0,630,680,1.12915,0.457764,0.0305176,0.183105,55,0.274658,0
291,0,655,665,1.0376,0.488281,0.0305176,0.0915527,55,0.305176,0
292,0,682,703,0.946045,0.518799,0,0.0915527,55,0.274658,0.0305176
293,0,668,679,1.00708,0.488281,0,0.0915527,55,0.244141,0.0305176
294,0,668,670,0.976562,0.518799,0,0.0915527,55,0.274658,0.0305176
295,0,642,679,0.976562,0.579834,0,0.12207,55,0.335693,0.0305176
296,-1.16291,655,629,1.00708,0.518799,0,0.0915527,55,0.274658,0.0305176
297,-3.75605,655,667,1.0376,0.488281,0,0.12207,55,0.244141,0.0305176
298,-5.96913,668,628,1.00708,0.488281,0,0.0915527,56,0.274658,0.0305176
299,-4.51348,682,693,0.976562,0.488281,0.0305176,0.0915527,55,0.274658,0.0305176
300,-1.55318,682,697,1.00708,0.457764,0,0.0915527,54,0.274658,0.0305176
