Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
122,0,708,766,0.831604,0.579834,0.00762939,0.297546,55,0.267029,0.0457764
123,0,753,746,0.732422,0.595093,0.00762939,0.297546,55,0.267029,0.0534058
124,0,697,758,0.854492,0.579834,0.0305176,0.274658,55,0.274658,0.0762939
125,0,799,752,0.701904,0.549316,0.0152588,0.259399,55,0.259399,0.0457764
126,0,829,752,0.671387,0.534058,0.0152588,0.259399,55,0.274658,0.0457764
127,0,762,719,0.778198,0.534058,0.0152588,0.289917,55,0.274658,0.0305176
128,0,704,739,0.808716,0.610352,0.0152588,0.289917,55,0.259399,0.0610352
129,0,851,770,0.62561,0.549316,0,0.259399,55,0.259399,0.0457764
130,0,809,695,0.671387,0.564575,0.0152588,0.259399,55,0.289917,0.0305176
131,0,809,771,0.701904,0.534058,0.0152588,0.274658,55,0.274658,0.0305176
132,0,936,759,0.534058,0.534058,0.0152588,0.12207,55,0.259399,0.0457764
133,0,840,859,0.610352,0.579834,0.0152588,0.137329,55,0.305176,0.0305176
134,0,936,868,0.534058,0.534058,0.0152588,0.137329,55,0.259399,0.0457764
135,0,897,804,0.549316,0.564575,0,0.137329,55,0.274658,0.0457764
136,0,885,879,0.549316,0.579834,0.0152588,0.12207,55,0.289917,0.0305176
137,-1,829,866,0.518799,0.686646,0.0152588,0.12207,55,0.320435,0.0762939
138,-2.53543,923,733,0.534058,0.549316,0,0.137329,56,0.274658,0.0457764
139,-5.4862,897,857,0.534058,0.579834,0.0152588,0.12207,55,0.289917,0.0305176
140,-5.47358,885,881,0.549316,0.579834,0.0152588,0.12207,57,0.289917,0.0457764
141,-2.519,873,817,0.534058,0.610352,0,0.137329,55,0.274658,0.0610352
142,-1.02689,910,861,0.564575,0.534058,0,0.137329,55,0.274658,0.0457764
143,-3.22437,753,730,0.793457,0.534058,0.0152588,0.289917,55,0.274658,0.0305176
144,-5.83243,809,775,0.686646,0.549316,0.0152588,0.274658,56,0.259399,0.0457764
145,-4.96286,712,710,0.747681,0.656128,0,0.289917,55,0.350952,0.0457764
146,-1.91262,809,755,0.701904,0.534058,0.0152588,0.289917,55,0.259399,0.0457764
147,-1.22828,704,745,0.854492,0.564575,0.0305176,0.289917,55,0.274658,0.0610352
148,0,897,790,0.549316,0.564575,0.0152588,0.12207,55,0.274658,0.0457764
149,0,851,861,0.640869,0.534058,0.0152588,0.106812,55,0.259399,0.0457764
150,0,910,810,0.549316,0.549316,0.0152588,0.12207,55,0.274658,0.0305176
151,0,840,808,0.579834,0.610352,0.0152588,0.137329,55,0.274658,0.0610352
152,0,819,825,0.534058,0.686646,0,0.12207,55,0.350952,0.0610352
153,0,689,814,0.839233,0.610352,0.0152588,0.274658,55,0.289917,0.0457764
154,0,753,767,0.701904,0.62561,0.0152588,0.289917,55,0.274658,0.0610352
155,0,809,766,0.701904,0.534058,0.0152588,0.289917,55,0.274658,0.0305176
156,0,789,746,0.717163,0.549316,0.0152588,0.274658,55,0.274658,0.0457764
157,0,789,714,0.732422,0.534058,0.0152588,0.274658,55,0.259399,0.0457764
158,0,771,743,0.732422,0.564575,0,0.274658,55,0.274658,0.0457764
159,0,762,746,0.717163,0.595093,0.0152588,0.289917,55,0.274658,0.0457764
160,0,712,741,0.778198,0.62561,0,0.289917,55,0.289917,0.0610352
161,0,762,746,0.701904,0.610352,0.0305176,0.274658,55,0.289917,0.0457764
162,0,762,713,0.778198,0.534058,0.0152588,0.274658,55,0.274658,0.0305176
163,0,668,803,0.946045,0.549316,0.0762939,0.289917,55,0.274658,0.0457764
164,0,675,731,0.778198,0.701904,0.0152588,0.274658,55,0.366211,0.0457764
165,0,720,793,0.778198,0.610352,0.0152588,0.274658,55,0.320435,0.0610352
166,0,780,760,0.717163,0.564575,0.0152588,0.289917,55,0.274658,0.0457764
167,0,728,709,0.747681,0.62561,0.0152588,0.305176,55,0.289917,0.0457764
168,0,753,773,0.778198,0.549316,0.0152588,0.274658,55,0.259399,0.0457764
169,0,753,726,0.778198,0.549316,0.0152588,0.274658,55,0.274658,0.0305176
170,0,799,763,0.717163,0.534058,0.0152588,0.274658,55,0.259399,0.0457764
171,0,780,765,0.732422,0.549316,0,0.289917,55,0.274658,0.0457764
172,0,753,795,0.747681,0.579834,0,0.289917,55,0.274658,0.0457764
173,0,799,748,0.686646,0.564575,0.0152588,0.259399,55,0.274658,0.0457764
174,0,936,746,0.50354,0.564575,0.0152588,0.106812,55,0.259399,0.0457764
175,0,897,859,0.579834,0.534058,0,0.137329,55,0.259399,0.0457764
176,0,923,857,0.534058,0.549316,0.0152588,0.12207,55,0.274658,0.0305176
177,0,936,753,0.534058,0.534058,0,0.137329,55,0.274658,0.0305176
178,0,789,873,0.640869,0.62561,0.0152588,0.137329,55,0.274658,0.0610352
179,-1,936,856,0.50354,0.564575,0,0.137329,55,0.289917,0.0457764
180,-1,789,759,0.640869,0.62561,0.0152588,0.167847,55,0.274658,0.0457764
181,-1,851,844,0.579834,0.595093,0.0152588,0.137329,55,0.289917,0.0457764
182,0,936,830,0.50354,0.564575,0.0152588,0.12207,55,0.274658,0.0457764
183,0,873,810,0.564575,0.579834,0,0.12207,55,0.274658,0.0457764
184,0,840,866,0.564575,0.62561,0.0152588,0.12207,55,0.320435,0.0762939
185,0,936,843,0.518799,0.549316,0.0152588,0.12207,55,0.259399,0.0457764
186,0,809,868,0.62561,0.610352,0,0.12207,55,0.274658,0.0610352
187,0,851,857,0.564575,0.610352,0.0152588,0.12207,55,0.274658,0.0610352
188,0,809,787,0.701904,0.534058,0.0152588,0.259399,55,0.274658,0.0305176
189,0,829,764,0.671387,0.534058,0.0152588,0.259399,55,0.259399,0.0457764
190,0,789,768,0.717163,0.549316,0.0152588,0.259399,55,0.274658,0.0305176
191,0,829,730,0.671387,0.534058,0.0152588,0.259399,55,0.274658,0.0305176
192,0,819,737,0.686646,0.534058,0.0152588,0.259399,55,0.259399,0.0457764
193,0,829,695,0.656128,0.549316,0,0.289917,55,0.274658,0.0457764
194,0,780,723,0.747681,0.534058,0.0152588,0.274658,55,0.259399,0.0305176
195,0,720,724,0.808716,0.579834,0,0.320435,55,0.289917,0.0610352
196,0,697,778,0.717163,0.717163,0.0152588,0.274658,55,0.350952,0.0610352
197,0,744,710,0.778198,0.564575,0.0152588,0.274658,55,0.274658,0.0457764
198,0,819,786,0.671387,0.549316,0.0152588,0.274658,55,0.274658,0.0305176
199,0,771,777,0.701904,0.595093,0.0152588,0.289917,55,0.259399,0.0457764
200,0,728,687,0.762939,0.610352,0.0152588,0.289917,55,0.274658,0.0610352
201,0,728,767,0.717163,0.656128,0.0152588,0.274658,55,0.335693,0.0457764
202,0,736,732,0.747681,0.610352,0.0152588,0.320435,55,0.259399,0.0610352
203,0,799,749,0.701904,0.549316,0.0152588,0.259399,55,0.259399,0.0457764
204,0,712,708,0.869751,0.534058,0.0152588,0.289917,55,0.274658,0.0305176
205,0,799,822,0.549316,0.701904,0.0152588,0.137329,55,0.38147,0.0305176
206,0,949,870,0.488281,0.564575,0,0.12207,55,0.274658,0.0457764
207,0,923,841,0.50354,0.579834,0,0.12207,55,0.289917,0.0457764
208,0,862,862,0.610352,0.549316,0,0.137329,55,0.274658,0.0457764
209,0,799,840,0.579834,0.671387,0.0152588,0.137329,55,0.320435,0.0762939
210,-1,780,784,0.640869,0.640869,0.0152588,0.137329,55,0.274658,0.0610352
211,-1,923,863,0.518799,0.564575,0.0152588,0.12207,55,0.274658,0.0305176
212,-1,799,733,0.595093,0.656128,0.0152588,0.12207,55,0.274658,0.0457764
213,0,936,853,0.518799,0.549316,0,0.12207,55,0.274658,0.0457764
214,0,873,868,0.564575,0.579834,0.0152588,0.137329,55,0.289917,0.0305176
215,0,862,792,0.579834,0.579834,0,0.137329,55,0.289917,0.0457764
216,0,992,873,0.473022,0.534058,0.0152588,0.106812,55,0.274658,0.0305176
217,0,873,900,0.564575,0.579834,0,0.12207,55,0.289917,0.0610352
218,0,744,746,0.747681,0.595093,0.0152588,0.320435,55,0.259399,0.0457764
219,0,851,733,0.62561,0.549316,0.0152588,0.259399,55,0.259399,0.0457764
220,0,789,700,0.701904,0.564575,0.0152588,0.289917,55,0.274658,0.0457764
221,0,762,768,0.732422,0.579834,0.0152588,0.305176,55,0.259399,0.0457764
222,0,720,719,0.701904,0.686646,0.0152588,0.274658,55,0.366211,0.0457764
223,0,851,764,0.640869,0.534058,0.0152588,0.259399,55,0.259399,0.0457764
224,0,697,776,0.701904,0.732422,0.0152588,0.274658,55,0.38147,0.0457764
225,0,753,769,0.762939,0.564575,0.0152588,0.259399,55,0.289917,0.0457764
226,0,819,699,0.656128,0.564575,0.0152588,0.259399,55,0.289917,0.0305176
227,0,809,772,0.671387,0.564575,0,0.274658,55,0.274658,0.0457764
228,0,819,734,0.686646,0.534058,0.0152588,0.274658,55,0.274658,0.0305176
229,0,840,788,0.640869,0.549316,0.0152588,0.259399,55,0.274658,0.0305176
230,0,789,733,0.732422,0.534058,0.0152588,0.259399,55,0.259399,0.0457764
231,0,819,738,0.686646,0.534058,0.0152588,0.259399,55,0.259399,0.0457764
232,0,936,887,0.518799,0.549316,0.0152588,0.12207,55,0.274658,0.0305176
233,0,910,867,0.518799,0.579834,0,0.12207,55,0.305176,0.0457764
234,0,897,923,0.534058,0.579834,0.0152588,0.12207,55,0.274658,0.0762939
235,0,897,868,0.549316,0.564575,0,0.12207,55,0.289917,0.0457764
236,0,809,780,0.549316,0.686646,0.0152588,0.137329,55,0.350952,0.0457764
237,-1.88571,923,889,0.518799,0.564575,0,0.12207,56,0.274658,0.0457764
238,-4.93404,897,891,0.549316,0.564575,0.0152588,0.12207,55,0.274658,0.0457764
239,-5.84579,885,645,0.564575,0.564575,0.0152588,0.152588,57,0.274658,0.0457764
240,-3.25927,829,874,0.534058,0.671387,0.0152588,0.12207,55,0.350952,0.0457764
241,-1.03189,949,842,0.518799,0.534058,0.0152588,0.137329,55,0.274658,0.0305176
242,-2.4859,789,766,0.732422,0.534058,0.0152588,0.274658,56,0.259399,0.0457764
243,-5.45297,799,756,0.701904,0.549316,0.0152588,0.274658,55,0.274658,0.0305176
244,-5.50625,762,716,0.717163,0.595093,0.0305176,0.274658,57,0.305176,0.0610352
245,-2.56586,809,752,0.701904,0.534058,0,0.274658,55,0.259399,0.0457764
246,-1.01984,648,764,0.823975,0.717163,0,0.289917,55,0.305176,0.0457764
247,0,936,860,0.534058,0.534058,0,0.137329,55,0.259399,0.0457764
248,0,829,854,0.595093,0.610352,0.0152588,0.137329,55,0.274658,0.0610352
249,0,873,818,0.579834,0.564575,0.0152588,0.137329,55,0.289917,0.0457764
250,0,923,784,0.534058,0.549316,0.0152588,0.12207,55,0.274658,0.0457764
251,0,910,821,0.534058,0.564575,0.0152588,0.12207,55,0.274658,0.0457764
252,0,936,812,0.549316,0.518799,0.0305176,0.12207,55,0.274658,0.0305176
253,0,799,805,0.671387,0.579834,0,0.152588,55,0.305176,0.0305176
254,0,840,798,0.610352,0.579834,0,0.152588,55,0.274658,0.0610352
255,0,840,835,0.610352,0.579834,0,0.152588,55,0.274658,0.0305176
256,0,910,897,0.518799,0.579834,0,0.12207,55,0.274658,0.0610352
257,-1,936,835,0.488281,0.579834,0,0.12207,55,0.274658,0.0610352
258,-1,819,884,0.671387,0.549316,0,0.152588,55,0.274658,0.0305176
259,-1,840,862,0.579834,0.610352,0,0.12207,55,0.305176,0.0305176
260,0,840,780,0.549316,0.640869,0.0305176,0.12207,55,0.305176,0.0305176
261,0,936,817,0.518799,0.549316,0,0.12207,55,0.274658,0.0305176
262,0,936,874,0.518799,0.549316,0.0305176,0.12207,55,0.274658,0.0305176
263,0,885,839,0.579834,0.549316,0.0305176,0.12207,55,0.274658,0.0305176
264,0,936,853,0.518799,0.549316,0,0.152588,55,0.274658,0.0305176
265,0,819,795,0.610352,0.610352,0,0.152588,55,0.274658,0.0610352
266,0,780,836,0.610352,0.671387,0,0.12207,55,0.305176,0.0610352
267,0,936,842,0.488281,0.579834,0,0.12207,55,0.274658,0.0610352
268,0,819,814,0.610352,0.610352,0.0305176,0.12207,55,0.274658,0.0305176
269,0,762,808,0.732422,0.579834,0,0.305176,55,0.305176,0.0305176
270,0,780,741,0.732422,0.549316,0,0.274658,55,0.274658,0.0305176
