Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),Text Calculation (ms),Text Render (ms),Trees Count,Tree Calculation (ms),Tree Render (ms)
140,0,187,238,3.64685,1.69373,0.0152588,2.62451,55,0.732422,0.198364
141,0,329,260,2.15149,0.88501,0.0152588,1.37329,55,0.427246,0.0762939
142,0,299,288,1.98364,1.35803,0.0152588,1.08337,55,0.50354,0.0762939
143,0,233,269,2.62451,1.66321,0.0152588,1.34277,55,0.595093,0.12207
144,0,274,268,2.05994,1.58691,0.0152588,1.02234,55,0.640869,0.12207
145,0,261,288,2.36511,1.46484,0.0152588,1.00708,55,0.793457,0.259399
146,0,348,266,1.4801,1.38855,0.0152588,0.518799,55,0.610352,0.0915527
147,0,233,289,2.86865,1.41907,0.0152588,1.28174,55,0.686646,0.0915527
148,0,239,281,1.98364,2.19727,0.0305176,0.976562,55,0.762939,0.183105
149,0,135,250,4.01306,3.38745,0.0152588,1.51062,55,1.46484,0.38147
150,-1,235,284,2.12097,2.12097,0.0152588,0.549316,55,0.610352,0.0915527
151,-1,180,246,3.479,2.05994,0.0305176,1.57166,55,0.778198,0.183105
152,-1,284,245,1.46484,2.04468,0.0152588,0.595093,55,0.778198,0.228882
153,0,404,293,1.4801,0.991821,0.0152588,0.457764,55,0.488281,0.0762939
154,0,186,229,2.82288,2.54822,0.0152588,0.900269,55,1.20544,0.244141
155,0,96,203,6.43921,3.87573,0.0152588,1.90735,55,2.38037,0.198364
156,0,215,233,2.54822,2.09045,0.0152588,0.869751,55,0.671387,0.167847
157,0,206,252,3.0365,1.8158,0.0152588,0.823975,55,0.62561,0.12207
158,0,300,262,1.95312,1.37329,0.0152588,0.976562,55,0.473022,0.0915527
159,0,192,264,2.99072,2.21252,0.0305176,1.60217,55,0.656128,0.137329
160,0,146,225,4.69971,2.13623,0.0457764,3.17383,55,0.854492,0.198364
161,0,236,187,2.73132,1.49536,0.0152588,1.00708,55,0.62561,0.12207
162,0,241,235,2.12097,2.01416,0.0305176,0.442505,55,0.915527,0.0915527
163,0,321,279,1.70898,1.40381,0.0152588,0.473022,55,0.579834,0.0915527
164,0,358,259,1.77002,1.02234,0,0.457764,55,0.488281,0.0762939
165,0,202,261,2.63977,2.28882,0.0152588,0.839233,55,1.2207,0.167847
166,-1,247,277,1.96838,2.0752,0.0152588,0.915527,55,0.564575,0.0915527
167,-1.98416,260,227,2.30408,1.54114,0.0152588,1.15967,56,0.62561,0.183105
168,-5.03663,283,249,1.8158,1.70898,0.0152588,0.62561,55,0.62561,0.152588
169,-5.80638,195,237,2.7771,2.33459,0.0152588,1.19019,57,1.02234,0.396729
170,-3.14767,194,202,3.26538,1.87683,0.0152588,0.930786,55,0.793457,0.106812
171,-1.01858,264,185,2.34985,1.43433,0.0152588,0.564575,55,0.610352,0.0915527
172,-2.56227,226,227,3.00598,1.40381,0.0152588,1.86157,56,0.732422,0.137329
173,-5.4943,216,274,3.00598,1.61743,0.0152588,1.72424,55,0.62561,0.0762939
174,-5.47181,265,302,2.15149,1.61743,0.0152588,1.02234,57,0.50354,0.106812
175,-2.51996,252,226,2.73132,1.23596,0,1.38855,55,0.595093,0.12207
176,-1.02496,248,232,2.7771,1.25122,0.0152588,1.44958,55,0.595093,0.12207
177,0,238,297,1.58691,2.60925,0.0152588,0.610352,55,1.08337,0.137329
178,0,312,256,1.67847,1.52588,0.0152588,0.488281,55,0.518799,0.0915527
179,0,287,286,2.12097,1.35803,0.0152588,0.595093,55,0.62561,0.106812
180,0,250,324,2.33459,1.66321,0.0152588,1.05286,55,0.701904,0.152588
181,0,300,288,2.09045,1.23596,0.0152588,0.549316,55,0.595093,0.0915527
182,0,236,262,2.92969,1.297,0.0152588,2.05994,55,0.564575,0.106812
183,0,286,279,2.42615,1.06812,0,1.09863,55,0.50354,0.0762939
184,0,238,277,2.85339,1.34277,0.0152588,1.92261,55,0.701904,0.228882
185,0,303,274,2.19727,1.09863,0.0152588,1.08337,55,0.50354,0.0762939
186,0,216,289,3.26538,1.35803,0.0152588,1.93787,55,0.579834,0.152588
187,0,316,276,2.13623,1.02234,0,1.08337,55,0.50354,0.0762939
188,0,264,272,2.48718,1.297,0.0152588,1.31226,55,0.671387,0.167847
189,0,302,298,2.09045,1.2207,0.0152588,0.701904,55,0.595093,0.0915527
190,0,233,278,2.18201,2.10571,0.213623,0.686646,55,0.991821,0.366211
191,0,225,300,2.70081,1.7395,0.0152588,1.20544,55,0.793457,0.167847
192,0,267,281,2.12097,1.61743,0.0152588,0.62561,55,0.62561,0.167847
193,0,249,287,2.01416,1.9989,0.0152588,0.778198,55,0.656128,0.0915527
194,-1,241,298,2.70081,1.43433,0.0152588,1.60217,55,0.671387,0.198364
195,-1,307,291,1.58691,1.66321,0.0152588,0.518799,55,0.564575,0.0915527
196,-1,251,273,1.69373,2.28882,0.0152588,0.518799,55,0.930786,0.274658
197,0,318,280,1.64795,1.49536,0.0305176,0.50354,55,0.595093,0.106812
198,0,216,266,1.95312,2.67029,0,0.549316,55,0.976562,0.137329
199,0,302,297,1.86157,1.44958,0.0457764,0.823975,55,0.701904,0.198364
200,0,231,290,2.13623,2.18201,0.0152588,0.549316,55,0.701904,0.106812
201,0,293,284,1.57166,1.83105,0.0152588,0.549316,55,0.823975,0.137329
202,0,252,277,2.19727,1.77002,0.0152588,1.2207,55,0.595093,0.106812
203,0,261,282,2.56348,1.26648,0.0305176,1.12915,55,0.534058,0.12207
204,0,233,289,3.32642,0.961304,0.0152588,1.64795,55,0.50354,0.0915527
205,0,303,298,2.0752,1.2207,0.0152588,1.0376,55,0.488281,0.0610352
206,0,343,265,1.92261,0.991821,0.0152588,1.02234,55,0.488281,0.0762939
207,0,275,277,2.21252,1.41907,0.0152588,1.09863,55,0.457764,0.0762939
208,0,278,285,2.34985,1.23596,0,1.0376,55,0.473022,0.0762939
209,0,253,272,2.01416,1.93787,0.0152588,1.17493,55,0.869751,0.106812
210,0,258,251,2.65503,1.2207,0.0152588,1.28174,55,0.579834,0.0915527
211,0,206,227,3.2959,1.54114,0.0152588,1.93787,55,0.793457,0.259399
212,0,284,276,1.78528,1.72424,0.0305176,0.778198,55,0.671387,0.12207
213,0,273,265,1.93787,1.72424,0.0152588,0.564575,55,0.701904,0.137329
214,0,280,296,2.2583,1.31226,0.0152588,0.991821,55,0.579834,0.12207
215,0,289,272,2.10571,1.34277,0.0152588,0.595093,55,0.640869,0.0915527
216,0,300,308,2.04468,1.28174,0.0152588,0.549316,55,0.610352,0.0915527
217,-1,246,304,1.78528,2.27356,0.0152588,0.747681,55,0.656128,0.137329
218,-1,257,284,1.63269,2.2583,0.0152588,0.564575,55,0.778198,0.106812
219,-1,242,301,1.95312,2.16675,0.0152588,0.717163,55,0.579834,0.12207
220,0,303,287,1.90735,1.38855,0.0152588,0.869751,55,0.640869,0.198364
221,0,238,300,2.91443,1.28174,0.0152588,0.961304,55,0.564575,0.0915527
