Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
66,-70.0005,897,899,0.411987,0.701904,0.679016,0.0152588,0.0228882,35,0.0152588,0.038147,3,86
67,-71.0002,923,790,0.404358,0.679016,0.656128,0.0152588,0.0228882,35,0.0152588,0.038147,3,96
68,-72.0006,873,842,0.419617,0.724792,0.709534,0.0152588,0.0152588,36,0.0228882,0.038147,3,98
69,-73.0007,916,898,0.419617,0.671387,0.656128,0.0152588,0.0152588,38,0.0228882,0.038147,3,113
70,-74,903,718,0.404358,0.701904,0.686646,0.0152588,0.0152588,38,0.0228882,0.038147,2,122
71,-75.001,885,845,0.442505,0.686646,0.663757,0.0228882,0.0228882,38,0.0228882,0.038147,2,135
72,-76.0004,885,874,0.427246,0.701904,0.686646,0.0152588,0.0152588,38,0.0228882,0.038147,2,139
73,-77.0009,910,815,0.358582,0.740051,0.717163,0.0152588,0.0228882,37,0.0152588,0.0457764,2,153
74,-78.0002,840,885,0.495911,0.694275,0.671387,0.0152588,0.0228882,37,0.0228882,0.0457764,2,176
75,-79.001,891,834,0.366211,0.75531,0.732422,0.0152588,0.0228882,36,0.0152588,0.038147,2,199
76,-80.0008,929,805,0.366211,0.709534,0.694275,0.0152588,0.0152588,37,0.0228882,0.038147,2,222
77,-81.0002,851,845,0.396729,0.778198,0.762939,0.0152588,0.0152588,37,0.0152588,0.0457764,2,238
78,-82.0008,868,772,0.419617,0.732422,0.717163,0.0152588,0.0152588,37,0.0152588,0.038147,2,258
79,-83.0003,885,799,0.366211,0.762939,0.740051,0.00762939,0.0228882,38,0.0228882,0.038147,2,296
80,-84.0008,862,831,0.389099,0.770569,0.747681,0.00762939,0.0228882,38,0.0228882,0.038147,2,319
81,-85.0012,814,745,0.457764,0.770569,0.75531,0.0152588,0.0152588,38,0.0228882,0.038147,2,361
82,-86.001,804,767,0.404358,0.839233,0.816345,0.0152588,0.0228882,37,0.0152588,0.038147,2,405
83,-87.0005,753,715,0.457764,0.869751,0.846863,0.0152588,0.0228882,35,0.0228882,0.038147,2,455
84,-88.0002,740,765,0.473022,0.87738,0.854492,0.0152588,0.0228882,34,0.0228882,0.038147,2,500
85,-89.0004,753,748,0.442505,0.88501,0.862122,0.0152588,0.0228882,34,0.0228882,0.038147,2,533
86,-90.0009,689,698,0.495911,0.953674,0.930786,0.0228882,0.0228882,33,0.0228882,0.038147,2,598
87,-91.0011,609,688,0.488281,1.15204,1.12915,0.0228882,0.0228882,32,0.0152588,0.0457764,2,677
88,-92.0012,636,635,0.610352,0.961304,0.938416,0.0152588,0.0228882,31,0.0152588,0.038147,2,767
89,-93.0005,804,674,0.343323,0.900269,0.88501,0.0228882,0.0152588,32,0.0152588,0.0305176,2,845
90,-94.0004,757,688,0.37384,0.946045,0.930786,0.0152588,0.0152588,31,0.0152588,0.0305176,2,962
91,-95.0009,845,726,0.312805,0.869751,0.846863,0.00762939,0.0228882,30,0.00762939,0.0305176,3,1060
92,-96.0002,891,787,0.312805,0.808716,0.793457,0.0152588,0.0152588,30,0.0152588,0.0152588,4,1139
93,-97.001,840,787,0.343323,0.846863,0.831604,0.00762939,0.0152588,31,0.0152588,0.0228882,4,1245
94,-98.0005,891,730,0.244141,0.87738,0.862122,0.00762939,0.0152588,31,0.0152588,0.0228882,4,1372
95,-99.0005,819,750,0.282288,0.938416,0.923157,0.00762939,0.0152588,32,0.00762939,0.0228882,6,1464
96,-100.001,732,683,0.350952,1.01471,0.999451,0.0152588,0.0152588,34,0.0152588,0.0228882,6,1582
97,-101,766,674,0.267029,1.0376,1.02234,0.00762939,0.0152588,34,0.00762939,0.0228882,7,1705
98,-102.001,686,676,0.328064,1.12915,1.11389,0.0152588,0.0152588,32,0.00762939,0.0305176,8,1834
99,-103.001,668,678,0.305176,1.19019,1.17493,0.0152588,0.0152588,34,0.00762939,0.0305176,11,1883
100,-104,579,659,0.350952,1.37329,1.35803,0.0152588,0.0152588,35,0.0152588,0.0305176,11,1965
101,-105.001,655,637,0.305176,1.2207,1.20544,0.0152588,0.0152588,35,0.00762939,0.0305176,12,2027
102,-106,639,593,0.289917,1.27411,1.25122,0.0152588,0.0228882,33,0.0152588,0.0228882,15,2013
103,-107,665,597,0.274658,1.22833,1.21307,0.0152588,0.0152588,33,0.0152588,0.0228882,17,1998
104,-108,668,609,0.274658,1.2207,1.20544,0.00762939,0.0152588,33,0.0152588,0.0228882,19,1965
105,-109,585,610,0.434875,1.27411,1.25885,0.0152588,0.0152588,33,0.0152588,0.0305176,22,1872
106,-110.001,606,613,0.37384,1.27411,1.25122,0.0152588,0.0228882,33,0.0534058,0.038147,23,1781
107,-111.001,645,653,0.366211,1.18256,1.15967,0.00762939,0.0228882,34,0.00762939,0.0305176,25,1585
108,-112,665,681,0.343323,1.15967,1.13678,0.00762939,0.0228882,35,0.0152588,0.0228882,27,1434
109,-113,736,639,0.335693,1.02234,1.00708,0.0152588,0.0152588,34,0.0152588,0.0228882,30,1228
110,-114,789,734,0.312805,0.953674,0.938416,0.00762939,0.0152588,36,0.0152588,0.0305176,35,967
111,-115,784,743,0.396729,0.87738,0.846863,0.0152588,0.0305176,36,0.0152588,0.0305176,36,703
112,-116.001,879,879,0.328064,0.808716,0.770569,0.00762939,0.038147,37,0.0152588,0.0305176,39,495
113,-117,923,851,0.335693,0.747681,0.732422,0.00762939,0.0152588,38,0.0152588,0.0305176,39,297
114,-118.001,753,777,0.457764,0.869751,0.839233,0.0152588,0.0305176,38,0.0228882,0.038147,39,167
115,-119,829,896,0.450134,0.75531,0.732422,0.0228882,0.0228882,39,0.0228882,0.038147,39,69
116,-120.001,873,857,0.457764,0.686646,0.663757,0.0152588,0.0228882,37,0.0228882,0.038147,39,10
117,-121.001,956,862,0.442505,0.602722,0.587463,0.00762939,0.0152588,37,0.0228882,0.0305176,39,0
118,-122,985,893,0.396729,0.617981,0.595093,0.00762939,0.0228882,35,0.0228882,0.0305176,33,0
119,-123,949,901,0.404358,0.648499,0.62561,0.00762939,0.0228882,34,0.0152588,0.038147,17,0
120,-124,916,822,0.457764,0.63324,0.617981,0.0152588,0.0152588,34,0.0228882,0.0457764,4,0
121,-125.001,949,914,0.343323,0.709534,0.686646,0.0152588,0.0228882,35,0.0152588,0.0457764,1,0
122,-126.001,903,946,0.411987,0.694275,0.671387,0.0152588,0.0228882,35,0.0228882,0.0534058,1,0
123,-127,897,844,0.480652,0.63324,0.617981,0.0152588,0.0152588,33,0.0228882,0.038147,0,0
124,-128.001,978,914,0.335693,0.686646,0.656128,0.0152588,0.0305176,33,0.0152588,0.0457764,0,0
125,-129.001,829,918,0.457764,0.747681,0.717163,0.0152588,0.0305176,34,0.0152588,0.0610352,0,0
126,-130.001,840,801,0.549316,0.640869,0.62561,0.0305176,0.0152588,33,0.0305176,0.0305176,0,0
127,-131,862,915,0.411987,0.747681,0.717163,0.0152588,0.0305176,33,0.0152588,0.106812,0,0
128,-132,949,894,0.38147,0.671387,0.656128,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
129,-133.001,885,899,0.473022,0.656128,0.640869,0.0152588,0.0152588,34,0.0305176,0.0457764,0,0
130,-134,923,913,0.442505,0.640869,0.62561,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
131,-135.001,873,806,0.38147,0.762939,0.747681,0.0305176,0.0152588,33,0.0152588,0.0457764,0,0
132,-136.001,923,919,0.473022,0.610352,0.579834,0.0152588,0.0305176,33,0.0305176,0.0305176,0,0
133,-137,1008,937,0.38147,0.610352,0.595093,0.0152588,0.0152588,33,0.0305176,0.0305176,0,0
134,-138.001,897,819,0.473022,0.640869,0.62561,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
135,-139,873,902,0.457764,0.686646,0.656128,0.0152588,0.0305176,33,0.0152588,0.0457764,0,0
136,-140.001,885,915,0.442505,0.686646,0.671387,0.0305176,0.0152588,33,0.0152588,0.0457764,0,0
137,-141,936,835,0.396729,0.671387,0.640869,0.0152588,0.0305176,31,0.0305176,0.0305176,0,0
138,-142.001,936,913,0.442505,0.62561,0.610352,0.0305176,0.0152588,31,0.0305176,0.0305176,0,0
139,-143,949,925,0.411987,0.640869,0.62561,0.0152588,0.0152588,31,0.0305176,0.0305176,0,0
140,-144.001,897,878,0.488281,0.62561,0.610352,0.0152588,0.0152588,31,0.0152588,0.0305176,0,0
141,-145.001,963,901,0.38147,0.656128,0.640869,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
142,-146.001,923,915,0.366211,0.717163,0.701904,0.0152588,0.0152588,34,0.0152588,0.0610352,0,0
143,-147,873,886,0.457764,0.686646,0.656128,0.0152588,0.0305176,32,0.0152588,0.0457764,0,0
144,-148,862,896,0.488281,0.671387,0.656128,0.0305176,0.0152588,34,0.0305176,0.0305176,0,0
145,-149.001,949,908,0.38147,0.671387,0.640869,0.0152588,0.0305176,34,0.0152588,0.0457764,0,0
146,-150,799,807,0.50354,0.747681,0.717163,0.0152588,0.0305176,34,0.0305176,0.0457764,0,0
147,-151.001,949,945,0.411987,0.640869,0.62561,0.0152588,0.0152588,34,0.0305176,0.0610352,0,0
148,-152.001,923,923,0.411987,0.671387,0.640869,0.0152588,0.0305176,35,0.0152588,0.0457764,0,0
149,-153.001,936,809,0.473022,0.595093,0.579834,0.0152588,0.0152588,35,0.0305176,0.0457764,0,0
150,-154.001,963,935,0.38147,0.656128,0.640869,0.0152588,0.0152588,35,0.0152588,0.0610352,0,0
151,-155,923,878,0.427246,0.656128,0.62561,0.0152588,0.0305176,35,0.0305176,0.0305176,0,0
152,-156,910,898,0.457764,0.640869,0.610352,0.0152588,0.0305176,36,0.0305176,0.0305176,0,0
153,-157,910,899,0.442505,0.656128,0.62561,0.0152588,0.0305176,36,0.0305176,0.0457764,0,0
154,-158.001,936,914,0.411987,0.656128,0.640869,0.0152588,0.0152588,36,0.0152588,0.0457764,0,0
155,-159.001,1040,931,0.366211,0.595093,0.564575,0.0152588,0.0305176,36,0.0305176,0.0305176,0,0
156,-160.001,992,826,0.38147,0.62561,0.595093,0.0152588,0.0305176,34,0.0305176,0.0305176,0,0
157,-161,949,895,0.396729,0.656128,0.640869,0.0152588,0.0152588,34,0.0152588,0.0457764,0,0
158,-162,910,846,0.411987,0.686646,0.671387,0.0152588,0.0152588,34,0.0152588,0.0457764,0,0
159,-163.001,963,938,0.38147,0.656128,0.62561,0.0152588,0.0305176,34,0.0152588,0.0457764,0,0
160,-164,851,930,0.534058,0.640869,0.62561,0.0305176,0.0152588,35,0.0305176,0.0305176,0,0
161,-165.001,963,805,0.427246,0.610352,0.579834,0.0152588,0.0305176,35,0.0152588,0.0305176,0,0
162,-166.001,780,873,0.534058,0.747681,0.732422,0.0152588,0.0152588,36,0.0457764,0.0457764,0,0
163,-167,910,928,0.38147,0.717163,0.686646,0.0152588,0.0305176,35,0.0152588,0.0610352,0,0
164,-168.001,923,829,0.427246,0.656128,0.62561,0.0152588,0.0305176,35,0.0152588,0.0457764,0,0
165,-169,910,936,0.38147,0.717163,0.686646,0.0152588,0.0305176,34,0.0305176,0.0457764,0,0
166,-170.001,897,932,0.396729,0.717163,0.701904,0.0152588,0.0152588,34,0.0152588,0.0610352,0,0
167,-171.001,862,731,0.473022,0.686646,0.656128,0.0152588,0.0305176,34,0.0305176,0.0457764,0,0
168,-172.001,949,941,0.411987,0.640869,0.610352,0.0152588,0.0305176,34,0.0152588,0.0457764,0,0
169,-173,978,863,0.366211,0.656128,0.640869,0.0152588,0.0152588,34,0.0152588,0.0457764,0,0
170,-174.001,963,938,0.38147,0.656128,0.640869,0.0152588,0.0152588,35,0.0152588,0.0457764,0,0
171,-175,862,941,0.442505,0.717163,0.701904,0.0152588,0.0152588,34,0.0152588,0.0610352,0,0
172,-176.001,936,806,0.457764,0.610352,0.595093,0.0152588,0.0152588,33,0.0305176,0.0305176,0,0
173,-177.001,963,930,0.38147,0.656128,0.62561,0.0152588,0.0305176,33,0.0152588,0.0457764,0,0
174,-178,978,925,0.427246,0.595093,0.579834,0.0152588,0.0152588,32,0.0152588,0.0457764,0,0
175,-179,1008,836,0.366211,0.62561,0.610352,0.0152588,0.0152588,33,0.0152588,0.0610352,0,0
176,-180,963,951,0.366211,0.671387,0.656128,0.0152588,0.0152588,33,0.0152588,0.0457764,0,0
177,-181,910,897,0.396729,0.701904,0.671387,0.0152588,0.0305176,32,0.0152588,0.0610352,0,0
178,-182,862,879,0.427246,0.732422,0.701904,0.0305176,0.0305176,32,0.0152588,0.0457764,0,0
179,-183,923,925,0.411987,0.671387,0.640869,0.0152588,0.0305176,31,0.0152588,0.0457764,0,0
180,-184.001,949,859,0.396729,0.656128,0.62561,0.0152588,0.0305176,32,0.0152588,0.0457764,0,0
