Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
149,-153.001,697,669,1.05286,0.38147,0.320435,0.0152588,0.0610352,35,0,0.0152588,0,0
150,-154.001,689,710,1.09863,0.350952,0.305176,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
151,-155,689,679,1.0376,0.411987,0.350952,0.0152588,0.0610352,35,0.0152588,0.0152588,0,0
152,-156.001,682,698,1.11389,0.350952,0.305176,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
153,-157,712,703,1.0376,0.366211,0.320435,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
154,-158,712,705,1.00708,0.396729,0.350952,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
155,-159.001,682,694,1.06812,0.396729,0.350952,0.0152588,0.0457764,36,0,0.0152588,0,0
156,-160.001,689,712,1.08337,0.366211,0.320435,0,0.0457764,34,0.0152588,0.0152588,0,0
157,-161.001,697,669,1.05286,0.38147,0.335693,0.0152588,0.0457764,34,0,0.0152588,0,0
158,-162.001,712,717,1.05286,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
159,-163.001,720,717,1.0376,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
160,-164.001,668,685,1.12915,0.366211,0.320435,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
161,-165.001,697,738,1.08337,0.350952,0.305176,0.0152588,0.0457764,35,0.0152588,0,0,0
162,-166,697,714,1.06812,0.366211,0.320435,0.0152588,0.0457764,36,0.0152588,0.0152588,0,0
163,-167,704,670,1.06812,0.350952,0.305176,0.0152588,0.0457764,35,0.0152588,0.0152588,0,0
164,-168,697,719,1.05286,0.38147,0.320435,0.0152588,0.0610352,35,0,0.0152588,0,0
165,-169.001,697,680,1.08337,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0,0,0
166,-170,728,768,1.00708,0.366211,0.320435,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
167,-171.001,720,683,1.02234,0.366211,0.320435,0.0152588,0.0457764,34,0,0.0152588,0,0
168,-172.001,704,709,1.06812,0.350952,0.305176,0.0152588,0.0457764,34,0.0152588,0.0152588,0,0
169,-173.001,720,684,0.762939,0.62561,0.518799,0.0152588,0.106812,34,0.0305176,0.0305176,0,0
170,-174.001,682,716,1.12915,0.335693,0.289917,0,0.0457764,35,0.0152588,0,0,0
171,-175.001,689,688,1.05286,0.396729,0.335693,0,0.0610352,34,0.0152588,0.0152588,0,0
172,-176.001,697,705,1.0376,0.396729,0.335693,0.0152588,0.0610352,33,0.0152588,0.0152588,0,0
173,-177.001,780,729,0.915527,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
174,-178,771,725,0.900269,0.396729,0.335693,0,0.0610352,32,0.0152588,0.0152588,0,0
175,-179.001,762,730,0.946045,0.366211,0.320435,0.0152588,0.0457764,33,0.0152588,0.0152588,0,0
176,-180.001,753,725,0.823975,0.50354,0.411987,0.0152588,0.0915527,33,0.0305176,0.0152588,0,0
177,-181.001,704,714,1.05286,0.366211,0.305176,0.0152588,0.0610352,32,0,0.0152588,0,0
178,-182.001,753,733,0.930786,0.396729,0.335693,0.0152588,0.0610352,32,0,0,0,0
179,-183.001,712,721,1.0376,0.366211,0.320435,0.0152588,0.0457764,31,0.0152588,0.0152588,0,0
