Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
127,-126.925,251,290,1.05286,2.92969,0.839233,0.0457764,2.09045,47,0.839233,0.213623
128,-127.898,244,269,2.39563,1.69373,0.686646,0.0305176,1.00708,48,0.732422,0.106812
129,-128.866,313,273,0.854492,2.33459,0.610352,0.0152588,1.72424,48,0.62561,0.0915527
130,-129.838,293,284,0.946045,2.45667,0.579834,0.0305176,1.87683,49,0.671387,0.106812
131,-130.808,241,268,0.930786,3.20435,1.43433,0.0152588,1.77002,50,0.732422,0.106812
132,-131.778,222,283,1.63269,2.85339,1.37329,0.0305176,1.4801,49,1.44958,0.289917
133,-132.747,360,287,0.778198,1.9989,0.869751,0.0152588,1.12915,49,0.640869,0.0915527
134,-133.718,252,308,1.19019,2.7771,0.991821,0.0610352,1.78528,48,0.976562,0.289917
135,-134.688,242,295,1.32751,2.79236,0.991821,0.0610352,1.80054,49,1.11389,0.305176
136,-135.656,222,300,1.14441,3.35693,1.17493,0.0305176,2.18201,49,0.976562,0.259399
137,-136.629,252,284,0.991821,2.97546,0.778198,0.0305176,2.19727,49,0.823975,0.183105
138,-137.598,230,315,0.915527,3.41797,0.701904,0.0305176,2.71606,48,0.717163,0.183105
139,-138.568,297,302,0.732422,2.62451,1.05286,0.0152588,1.57166,48,0.579834,0.12207
140,-139.539,214,314,1.02234,3.64685,0.976562,0.0152588,2.67029,48,0.823975,0.183105
141,-140.508,312,288,0.900269,2.30408,0.610352,0.0305176,1.69373,49,0.640869,0.0915527
142,-141.479,266,315,0.762939,2.99072,0.640869,0.0152588,2.34985,50,0.595093,0.152588
143,-142.448,226,297,1.34277,3.06702,1.23596,0.0152588,1.83105,50,1.14441,0.167847
144,-143.419,217,294,1.2207,3.37219,0.930786,0.0305176,2.44141,50,1.0376,0.38147
145,-144.389,232,297,0.823975,3.479,0.656128,0.0152588,2.82288,49,0.640869,0.0915527
146,-145.361,253,320,1.12915,2.82288,1.28174,0.0152588,1.54114,49,0.793457,0.137329
147,-146.329,246,282,0.976562,3.08228,1.0376,0.0305176,2.04468,48,0.701904,0.0915527
148,-147.298,255,296,1.08337,2.83813,0.961304,0.0152588,1.87683,48,0.823975,0.137329
149,-148.269,310,319,0.778198,2.44141,0.564575,0.0152588,1.87683,48,0.595093,0.0915527
150,-149.241,258,297,0.976562,2.89917,0.808716,0.0305176,2.09045,48,0.808716,0.167847
