Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms)
135,0,1598,1566,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
136,0,1598,1566,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
137,0,1598,1557,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
138,0,1560,1565,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
139,0,1456,1520,0.259399,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
140,0,1560,1364,0.228882,0.411987,0.259399,0,0.152588,55,0.0305176,0.0457764
141,0,1560,1598,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
142,0,1598,1581,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
143,0,1598,1560,0.213623,0.411987,0.259399,0,0.152588,55,0.0305176,0.0457764
144,0,1598,1602,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
145,0,1598,1573,0.198364,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
146,0,1598,1581,0.213623,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
147,0,1560,1464,0.213623,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
148,0,1524,1572,0.198364,0.457764,0.289917,0,0.167847,55,0.0152588,0.0457764
149,0,1560,1420,0.228882,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
150,0,1560,1339,0.198364,0.442505,0.274658,0,0.167847,55,0.0305176,0.0305176
151,0,1598,1487,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
152,0,1598,1560,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
153,0,1598,1546,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
154,0,1560,1576,0.213623,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
155,0,1598,1568,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
156,0,1598,1589,0.198364,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
157,0,1560,1566,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
158,0,1524,1572,0.244141,0.411987,0.259399,0.0152588,0.152588,55,0.0305176,0.0305176
159,0,1598,1557,0.213623,0.411987,0.259399,0,0.152588,55,0.0305176,0.0305176
160,0,1191,1552,0.305176,0.534058,0.366211,0.0152588,0.167847,55,0.106812,0.106812
161,0,1489,1538,0.244141,0.427246,0.259399,0,0.167847,55,0.0305176,0.0305176
162,0,1489,1534,0.244141,0.427246,0.274658,0,0.152588,55,0.0152588,0.0457764
163,0,1337,1557,0.305176,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
164,0,1560,1526,0.213623,0.427246,0.274658,0,0.152588,55,0.0305176,0.0457764
165,0,1598,1569,0.183105,0.442505,0.274658,0,0.167847,55,0.0152588,0.0457764
