Seconds Elapsed,Z Coordinate,FPS,Average FPS,CPU Time (ms),GPU Time (ms),3D Object Rendering (ms),Text Calculation (ms),Text Rendering (ms),Trees Count,Tree Calculation (ms),Tree Rendering (ms),Wolf Count,Sheep Count
255,-259,728,618,0.549316,0.823975,0.610352,0,0.213623,69,0.335693,0.0305176,3,89
256,-260,655,669,0.793457,0.732422,0.549316,0.0305176,0.183105,68,0.305176,0.0305176,3,89
257,-261,668,664,0.762939,0.732422,0.518799,0.0305176,0.213623,68,0.274658,0.0305176,3,89
258,-261.999,712,686,0.671387,0.732422,0.549316,0.0305176,0.183105,68,0.305176,0.0305176,3,89
259,-262.998,528,645,0.793457,1.09863,0.823975,0.0305176,0.274658,65,0.427246,0.0610352,3,89
260,-263.999,618,548,0.88501,0.732422,0.549316,0,0.183105,63,0.274658,0.0305176,3,89
261,-265,712,644,0.457764,0.946045,0.732422,0,0.213623,63,0.366211,0.0610352,3,89
262,-265.999,697,687,0.488281,0.946045,0.701904,0,0.244141,63,0.366211,0.0610352,3,89
263,-267,618,656,0.671387,0.946045,0.671387,0,0.274658,63,0.457764,0.0610352,3,89
264,-267.999,697,609,0.671387,0.762939,0.579834,0.0305176,0.183105,64,0.274658,0.0305176,3,89
265,-268.999,655,686,0.793457,0.732422,0.549316,0,0.183105,65,0.274658,0.0305176,3,89
266,-269.999,697,669,0.701904,0.732422,0.549316,0.0305176,0.183105,67,0.274658,0.0305176,3,90
267,-271,697,640,0.701904,0.732422,0.518799,0.0305176,0.213623,67,0.335693,0.0305176,3,90
268,-271.999,630,638,0.854492,0.732422,0.518799,0,0.213623,67,0.335693,0.0305176,3,91
269,-273,655,622,0.823975,0.701904,0.549316,0.0305176,0.152588,66,0.244141,0,3,91
270,-273.999,555,657,1.06812,0.732422,0.549316,0,0.183105,66,0.305176,0.0305176,3,91
271,-274.999,481,642,0.732422,1.34277,0.976562,0.0305176,0.366211,66,0.579834,0.0610352,3,91
272,-276,682,718,0.762939,0.701904,0.488281,0,0.213623,66,0.305176,0,3,91
273,-276.999,744,653,0.549316,0.793457,0.579834,0,0.213623,66,0.305176,0.0305176,3,91
274,-277.999,668,684,0.762939,0.732422,0.549316,0,0.183105,66,0.274658,0.0305176,3,91
275,-279,728,654,0.549316,0.823975,0.579834,0,0.244141,66,0.305176,0.0305176,3,91
276,-280,668,689,0.793457,0.701904,0.549316,0.0305176,0.152588,65,0.274658,0.0305176,3,91
277,-280.999,682,634,0.823975,0.640869,0.488281,0.0305176,0.152588,65,0.274658,0.0305176,3,91
278,-282,682,658,0.793457,0.671387,0.518799,0.0305176,0.152588,64,0.274658,0.0305176,3,91
279,-282.999,655,643,0.793457,0.732422,0.549316,0,0.183105,65,0.274658,0.0305176,3,91
280,-283.999,655,656,0.854492,0.671387,0.518799,0.0305176,0.152588,66,0.274658,0.0305176,3,91
281,-284.999,682,670,0.732422,0.732422,0.549316,0,0.183105,67,0.274658,0.0305176,3,91
282,-285.999,655,606,0.823975,0.701904,0.518799,0.0305176,0.183105,67,0.274658,0.0305176,3,91
283,-286.999,682,655,0.793457,0.671387,0.518799,0.0305176,0.152588,66,0.274658,0.0305176,3,91
284,-288,668,638,0.732422,0.762939,0.610352,0.0305176,0.152588,66,0.305176,0.0305176,3,92
285,-289,668,644,0.732422,0.762939,0.579834,0,0.183105,66,0.335693,0.0305176,3,92
286,-290,655,660,0.793457,0.732422,0.518799,0.0305176,0.213623,66,0.274658,0.0305176,3,92
287,-290.999,655,680,0.823975,0.701904,0.518799,0,0.183105,66,0.305176,0.0305176,3,92
288,-291.999,668,647,0.762939,0.732422,0.549316,0,0.183105,66,0.274658,0.0305176,3,92
289,-293,668,664,0.793457,0.701904,0.518799,0.0305176,0.183105,66,0.274658,0.0305176,3,92
290,-293.999,630,675,0.579834,1.00708,0.762939,0.0305176,0.244141,63,0.427246,0.0610352,3,92
291,-294.999,744,719,0.488281,0.854492,0.640869,0.0305176,0.213623,62,0.335693,0.0305176,3,92
292,-295.999,744,651,0.549316,0.793457,0.579834,0,0.213623,64,0.305176,0.0305176,3,92
293,-297,682,683,0.732422,0.732422,0.549316,0,0.183105,66,0.274658,0.0305176,3,92
294,-297.999,655,596,0.762939,0.762939,0.579834,0,0.183105,66,0.305176,0.0305176,3,92
295,-298.999,668,677,0.671387,0.823975,0.610352,0,0.213623,66,0.335693,0.0305176,3,92
296,-299.999,668,690,0.732422,0.762939,0.579834,0,0.183105,65,0.305176,0.0305176,3,92
297,-300.999,682,649,0.732422,0.732422,0.549316,0.0305176,0.183105,63,0.274658,0.0305176,3,93
298,-302,697,656,0.610352,0.823975,0.579834,0,0.244141,62,0.335693,0.0305176,3,93
299,-302.999,655,620,0.823975,0.701904,0.518799,0,0.183105,64,0.305176,0.0305176,3,93
300,-304,744,642,0.579834,0.762939,0.549316,0.0305176,0.213623,64,0.335693,0.0305176,3,95
